commentid,contents,point,username,profile,profileStatus,photoCnt,likeCnt,kakaoMapUserId,photoList,ownerReply,strengths,userCommentCount,userCommentAverageScore,myStorePick,level,date,isMy,isBlock,isEditable,isMyLike,thumbnail,booking,target,preprocessed_comment
5603185,"대창전골 먹어봤는데 아주 별이다섯개 ⭐⭐⭐⭐⭐

담엔 구이도 먹어볼게요          ",5,김다운,https://p.kakaocdn.net/th/talkp/woiYevz0BG/frUeNwNIfKCKks5LZR55Z0/calyb0_640x640_s.jpg,S,1,0,1537568903,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/4cb29ebb8452564c7a145133834ff5be616a5b57?original', 'near': False}]",{},,2,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2022.05.31.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/4cb29ebb8452564c7a145133834ff5be616a5b57?original,,0,대창전골 먹어봤는데 아주 별이다섯개 담엔 구이도 먹어볼게요          
4259035,너무맛있어요 최고의곱창맛집,5,김규린,https://p.kakaocdn.net/th/talkp/woYQ19IJjF/psTfaL4jLK9OFk1ObfsK21/ckwigc_640x640_s.jpg,S,2,0,1383276731,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/27cf4b6ce73576fc2a2959208679d614971e448b?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/56542249af488f76bebe7ba7a2a91b1438a01d78?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2022.05.30.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/27cf4b6ce73576fc2a2959208679d614971e448b?original,,0,너무맛있어요 최고의곱창맛집
5586034,너무너무 맛있어용 꼭 오세요!! 비쥬얼 미침,5,수진,,S,1,0,770922338,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/e092f0fc2a2dbf313927161c343f6c1d70f51937?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 2, 'badge': '01'}",2022.05.28.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/e092f0fc2a2dbf313927161c343f6c1d70f51937?original,,0,너무너무 맛있어용 꼭 오세요 비쥬얼 미침
5577008,"인생 곱창입니다!! 
곱도 많고 너무 맛있어요 ㅎㅎ",5,코비,http://t1.daumcdn.net/local/kakaomapPhoto/profile/94d6c598f46b8f2f49e3d4ad12c4f537e4528807?original,S,1,0,2084618273,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/5deef28d9a6e3c70851f925f9e3354cc6056783c?original', 'near': False}]",{},,2,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2022.05.26.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/5deef28d9a6e3c70851f925f9e3354cc6056783c?original,,0,인생 곱창입니다 곱도 많고 너무 맛있어요 ㅎㅎ
5025725,"★★ 곱창에서   ****지푸라기 뭉텅이**** 나왔어요 ★★ 

한 두조각 나와도 빡치는데 뭉탱이로 나온건 제대로 씻은게 맞는건가요? 

식당 방문 이후 입맛 없어서 아무 것도 못먹었는데 다음날 화장실을 3-4번을 왔다갔다 하는건 제대로 안 씻은 곱창 때문이겠죠?

깜짝놀라서 직원한테 이게 뭐냐고 물어보느라 사진 못찍은게 한이네요^^ 대신 실 방문 인증용 사진 올립니다.

앞으로 제 인생에서 곱창은 영원히 없겠네요~~^^^^^^",1,grace,http://k.kakaocdn.net/dn/3pVYd/btqxkVudmK2/Nob59uZ4pOBnI6PawoMc10/profile_640x640s.jpg,S,1,14,1142815138,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/d93a066abfd76c594fc2eb346fbf12e9feadd558?original', 'near': False}]",{},,5,4.2,False,"{'nowLevel': 7, 'badge': '01'}",2022.05.25.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/d93a066abfd76c594fc2eb346fbf12e9feadd558?original,,2, 곱창에서   지푸라기 뭉텅이 나왔어요  한 두조각 나와도 빡치는데 뭉탱이로 나온건 제대로 씻은게 맞는건가요 식당 방문 이후 입맛 없어서 아무 것도 못먹었는데 다음날 화장실을 번을 왔다갔다 하는건 제대로 안 씻은 곱창 때문이겠죠깜짝놀라서 직원한테 이게 뭐냐고 물어보느라 사진 못찍은게 한이네요 대신 실 방문 인증용 사진 올립니다앞으로 제 인생에서 곱창은 영원히 없겠네요
5569398,개맛없어요 1점 주기도 아까움,1,2,http://t1.daumcdn.net/local/kakaomapPhoto/profile/4f76da0e1d9ef4da5e7e3abb1640e2e8ad2443e0?original,S,0,0,1060191059,[],{},,1,1.0,False,"{'nowLevel': 2, 'badge': '01'}",2022.05.25.,False,False,False,False,,,2,개맛없어요 점 주기도 아까움
5566964,너무 푸짐하게 나오고 맛도 너무 좋아요~,5,Soobin,https://p.kakaocdn.net/th/talkp/woU45amDla/DQFRbl86fEOpGKuURqxB10/bppktj_640x640_s.jpg,S,2,1,2212193262,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/129c193b22d28f9d1c815b36422e820c751fb77e?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/22b56f960d3b87736413de7ccb916e738e0bee2d?original', 'near': False}]",{},,2,3.0,False,"{'nowLevel': 4, 'badge': '01'}",2022.05.24.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/129c193b22d28f9d1c815b36422e820c751fb77e?original,,0,너무 푸짐하게 나오고 맛도 너무 좋아요
5555838,"쫄깃하고 직접 일일이 굽고 잘라주시네요 적당히 맛있어요

근데 리뷰 하면 육회 준대서 리뷰 쓰게 유도하네요.",4,안진웅,https://p.kakaocdn.net/th/talkp/wnUgjnCrO5/qcbdDBKpy9SR4iwT7FzxSK/5dkpsj_640x640_s.jpg,S,2,0,1646847044,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/c4954adb6ebdb9d100f9141a9a5a1c3a58d91b86?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/3f56e00e2320f0b568a819f471b2258c3375614e?original', 'near': False}]",{},,4,3.5,False,"{'nowLevel': 5, 'badge': '01'}",2022.05.23.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/c4954adb6ebdb9d100f9141a9a5a1c3a58d91b86?original,,0,쫄깃하고 직접 일일이 굽고 잘라주시네요 적당히 맛있어요근데 리뷰 하면 육회 준대서 리뷰 쓰게 유도하네요
5556623,"밑에 평점 대부분이 다 광고인가 싶을 정도입니다.
곱창 너무 질기고, 곱도 없고 빈약하네요! 볶음밥도 너무너무 짜고.. 이도저도 아닌 맛이었어요.. 보통 카카오지도 평점 보고가면 평타 이상은 치는데, 여기는 속은 기분이 드네요! 재방문의사 절대 없습니다..
+ 아 내가 리뷰이벤트 댓글에 속은 거구나.. 개빡치네 더 넘겨서 리뷰 더 많이 볼껄ㅠ",1,맛잘알러,http://t1.daumcdn.net/local/kakaomapPhoto/profile/cef4e45cd121b1351625a9bbd554cabf43910285?original,S,2,2,256557087,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/8f0b0273448c1773bbfe2464a7120a83254fcc07?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/fa3d351c7dfea2ba3c0ad6ff897b26ba21a518cb?original', 'near': False}]",{},,282,3.5,False,"{'nowLevel': 66, 'badge': '04'}",2022.05.23.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/8f0b0273448c1773bbfe2464a7120a83254fcc07?original,,2,밑에 평점 대부분이 다 광고인가 싶을 정도입니다곱창 너무 질기고 곱도 없고 빈약하네요 볶음밥도 너무너무 짜고 이도저도 아닌 맛이었어요 보통 카카오지도 평점 보고가면 평타 이상은 치는데 여기는 속은 기분이 드네요 재방문의사 절대 없습니다 아 내가 리뷰이벤트 댓글에 속은 거구나 개빡치네 더 넘겨서 리뷰 더 많이 볼껄ㅠ
5550620,"곱창에 누린내 하나도 안나고 고소하도 넘 맛있어요.
곱창 자체도 신선하지만 사장님이 곱창 굽는 스킬이
진짜 대박...! 워낙 잘 구워주셔서 곱창을 오래 두고 먹어도 절대 질기지 않아요. 홍대 곱창 맛집 발견했네요 :)",5,이지수,https://p.kakaocdn.net/th/talkp/woJR0xXNJJ/jKd89yMnY7gkYSSUZ3dcH1/jk949q_640x640_s.jpg,S,2,0,1975045665,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/51c8631fcc30d26c469f4201907f534e73ef9688a9141a786dd8a5f4955400d6', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/1047ca1592d3b07cc67a24a25661978be732b53fd95b19a9a3fa66878f193e03', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 2, 'badge': '01'}",2022.05.21.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/51c8631fcc30d26c469f4201907f534e73ef9688a9141a786dd8a5f4955400d6,,0,곱창에 누린내 하나도 안나고 고소하도 넘 맛있어요곱창 자체도 신선하지만 사장님이 곱창 굽는 스킬이진짜 대박 워낙 잘 구워주셔서 곱창을 오래 두고 먹어도 절대 질기지 않아요 홍대 곱창 맛집 발견했네요 
5549732,모듬곱창 실하고 비리지않아서 맛있어요! 기본 찬으로 주시는 국?도 시원해서 술이랑 잘 어울립니다❤️&zwj;  ,5,2006.04.23,http://k.kakaocdn.net/dn/bQE5Ci/btq5s457FSG/KrMLN1brApjPLKTDB8YKnK/img_640x640.jpg,S,1,0,1840026600,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/e47133771985316edebd0d22d47eab9ee892e936?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2022.05.21.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/e47133771985316edebd0d22d47eab9ee892e936?original,,0,모듬곱창 실하고 비리지않아서 맛있어요 기본 찬으로 주시는 국도 시원해서 술이랑 잘 어울립니다  
5549645,고기 비린내도 없이 쫄깃하고 맛있어요! 밑반찬도 다양하고 풍부합니다!!,5,이민지,,S,1,0,1441278500,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/a8c4a5396b8c447a0c6c3d9171744568eb9fbb59?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 2, 'badge': '01'}",2022.05.21.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/a8c4a5396b8c447a0c6c3d9171744568eb9fbb59?original,,0,고기 비린내도 없이 쫄깃하고 맛있어요 밑반찬도 다양하고 풍부합니다
5549115,"와 지짜 맛있어요.,,,, 담에 또 올래요 ㅠㅠㅠ직원분들도 넘나 친절보스 ",5,오이오이오이,http://k.kakaocdn.net/dn/5aEBQ/btq8GRnbPqh/SMgrbG6gXU9BHDRzwud1mk/img_640x640.jpg,S,1,0,1795512602,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/f25c43ad011dc5c3850c47b094555b079bc14964?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2022.05.21.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/f25c43ad011dc5c3850c47b094555b079bc14964?original,,0,와 지짜 맛있어요 담에 또 올래요 ㅠㅠㅠ직원분들도 넘나 친절보스 
5524180,두번째오는데 너무맛있어서 인천에서까지 먹으러 오는맛집,5,냥냥이,,S,1,0,1274276216,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/5c99dcee5038f50c1046dc50f5ebf71442c5fdc1?original', 'near': False}]",{},,6,4.8,False,"{'nowLevel': 5, 'badge': '01'}",2022.05.16.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/5c99dcee5038f50c1046dc50f5ebf71442c5fdc1?original,,0,두번째오는데 너무맛있어서 인천에서까지 먹으러 오는맛집
5519151,직원분들도 너무 착하시고 맛이썽요!!!!:),5,hello,http://th-p.talk.kakao.co.kr/th/talkp/wkPDd0JP0k/jePdnSdyt7j95yNb3xQ2kK/efbe4o.jpg,S,1,0,773867802,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/5bbb4f7b3a0e9fdf540eae2ce8495ba186bb2496?original', 'near': False}]",{},,6,3.8,False,"{'nowLevel': 5, 'badge': '01'}",2022.05.15.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/5bbb4f7b3a0e9fdf540eae2ce8495ba186bb2496?original,,0,직원분들도 너무 착하시고 맛이썽요
5518123,"정말 .. 존맛탱입니다 .. 넘 맛있고 곱 꽉 차있고 .. 
ㅠㅜㅜㅜㅠㅠㅜㅜㅠㅠㅜ
눈물 나오는 맛",5,멩붕,http://t1.daumcdn.net/local/kakaomapPhoto/profile/8895890599d9e052b62248aa861b07565cbdc2a7?original,S,1,0,1514898116,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/d4fa70a0eca9ae7915ebfce55fa497fbe3901c3c?original', 'near': False}]",{},,7,4.1,False,"{'nowLevel': 8, 'badge': '01'}",2022.05.15.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/d4fa70a0eca9ae7915ebfce55fa497fbe3901c3c?original,,0,정말  존맛탱입니다  넘 맛있고 곱 꽉 차있고  ㅠㅜㅜㅜㅠㅠㅜㅜㅠㅠㅜ눈물 나오는 맛
5513032,너무 맛있고 친절해요 !!,5,김도연,https://p.kakaocdn.net/th/talkp/wnIB3v6Z3D/n96sGScs8xYuU4GFLJYZUK/vpo1z6_640x640_s.jpg,S,1,0,1551752370,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/977b7914b9b0db07d4e0924c5b40c82c3715b8dd?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2022.05.14.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/977b7914b9b0db07d4e0924c5b40c82c3715b8dd?original,,0,너무 맛있고 친절해요 
2815868,너무 맛있고 탕이 진짜 맛있어요!! 홍대 곱창 집중에 젤 맛있는가같애용,5,김경은,https://p.kakaocdn.net/th/talkp/wosHV0R7dy/5nn4RlTi5WMk8jKpb0EqP1/tuudh9_640x640_s.jpg,S,1,0,1518715025,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/274c6df66c3197fdfd254bbc9f1a1b34eb412629?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 2, 'badge': '01'}",2022.05.14.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/274c6df66c3197fdfd254bbc9f1a1b34eb412629?original,,0,너무 맛있고 탕이 진짜 맛있어요 홍대 곱창 집중에 젤 맛있는가같애용
5512567,완전 맛있어요!!!! 특히 대파김치가 진짜 맛있습니다~~!!!!! 조개탕도 미쳤어요&hellip;,5,센센,http://t1.daumcdn.net/local/kakaomapPhoto/profile/e115c7c38d0f08036eab939ad0d7bb8379ee2998?original,S,2,0,1127966109,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/77c1b73f71d2efdc38856dc40a34dbb52e5333ea?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/008c6822d9139d7fca80da91c57a5b29fac24dfc?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 2, 'badge': '01'}",2022.05.14.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/77c1b73f71d2efdc38856dc40a34dbb52e5333ea?original,,0,완전 맛있어요 특히 대파김치가 진짜 맛있습니다 조개탕도 미쳤어요
5507548,"인터넷 검색해서 맛있다는 황곱에 방문했어요~
직원들이 친절하게 대해주고 
모듬곱창과 육사시미 시켜서 쇠주한잔 마셨는데 
넘넘 맛나네요~~
재방문 100%  입니다",5,여리~,https://p.kakaocdn.net/th/talkp/wohjh1UYGP/2YytS1vyMH1JGoK1mCYNx0/1dpntn_640x640_s.jpg,S,3,0,1660049761,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/508531db171c339a6bbe96c9db329fd7786514a2?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/f874d6aff21f3185a65a261c6167517fc088bd12?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/f205d6e44bed2a0eaf549329d5ef46a5c6d3b2be?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 2, 'badge': '01'}",2022.05.13.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/508531db171c339a6bbe96c9db329fd7786514a2?original,,0,인터넷 검색해서 맛있다는 황곱에 방문했어요직원들이 친절하게 대해주고 모듬곱창과 육사시미 시켜서 쇠주한잔 마셨는데 넘넘 맛나네요재방문   입니다
4658895,카카오맵에 리뷰남기면 육회 준다고 해서 헛리뷰 개많은거임 곱창 양 개적고 맛도 별로임 리뷰보고 속아서 간거 아직도 개빡침 ,1,ㅇㅇ,http://t1.daumcdn.net/local/kakaomapPhoto/profile/d0d6071c30eb457c96ebee6a4fa221479687d7c1?original,S,0,10,1864238927,[],{},,30,3.5,False,"{'nowLevel': 15, 'badge': '02'}",2022.05.07.,False,False,False,False,,,2,카카오맵에 리뷰남기면 육회 준다고 해서 헛리뷰 개많은거임 곱창 양 개적고 맛도 별로임 리뷰보고 속아서 간거 아직도 개빡침 
5459174,곱도 많고 기본으로 주시는 해물탕도 깔끔하니 맛있어요! 플레이팅 엄청 이쁘게햐주심!!!,5,장수인,https://p.kakaocdn.net/th/talkp/wn2gi8ypSt/uCCdlIjhX2nMDLbCOCr5x0/fse4c5_640x640_s.jpg,S,1,0,1483632888,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/c31e9400f67cb12b9c989f408f3eb0c0efb491b9?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2022.05.05.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/c31e9400f67cb12b9c989f408f3eb0c0efb491b9?original,,0,곱도 많고 기본으로 주시는 해물탕도 깔끔하니 맛있어요 플레이팅 엄청 이쁘게햐주심
5458371,너무 맛있어용  플레이팅 너무 예쁘고 기본 안주 해물탕 존맛탱  냄새도 안 나고 최고&hellip; 담에 또 올래요 ㅜㅜ,5,김서현,,S,1,0,999893989,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/5b452665772b9e2c9023057a47124d30500743ce?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 2, 'badge': '01'}",2022.05.05.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/5b452665772b9e2c9023057a47124d30500743ce?original,,0,너무 맛있어용  플레이팅 너무 예쁘고 기본 안주 해물탕 존맛탱  냄새도 안 나고 최고 담에 또 올래요 ㅜㅜ
5452158,가지런하고 예쁘게 구워줘서 너무 좋아요! 운좋아서 마지막자리 웨이팅없이 앉았고 키 큰 여직원분 너무 친절하구 그리고.... 곱창이랑 파김치가 진리임... 곱창 두번머겅,5,기매연,http://k.kakaocdn.net/dn/762Pf/btqxhxyo8hI/eh8HIpVWNLJAtOoz0m6SYk/profile_640x640s.jpg,S,4,0,1139633778,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/a213c2b11fcbec66cce95510db3e0c3a7e7640b4?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/61ff559312f6a7162f31a7fbaea699487b68006e?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/11eaff99da17e49323b9edae3f4ac3dbae1cff96?original', 'near': False}, {'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/480cdd9b2e297ffa8f6fd9f6293f44b470c06dd1?original', 'near': False}]",{},,71,5.0,False,"{'nowLevel': 27, 'badge': '02'}",2022.05.04.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/a213c2b11fcbec66cce95510db3e0c3a7e7640b4?original,,0,가지런하고 예쁘게 구워줘서 너무 좋아요 운좋아서 마지막자리 웨이팅없이 앉았고 키 큰 여직원분 너무 친절하구 그리고 곱창이랑 파김치가 진리임 곱창 두번머겅
5446709,먹는중인데 존맛탱입미다 ㄹㅇ,5,푸키,http://t1.daumcdn.net/local/kakaomapPhoto/profile/581e729a13962c579f3a9563b6cfd3f2f6461fcc?original,S,1,0,1716454831,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/b6129f182f81378a5b6a051766ed1eb340bcd4bf?original', 'near': False}]",{},,10,2.3,False,"{'nowLevel': 9, 'badge': '01'}",2022.05.03.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/b6129f182f81378a5b6a051766ed1eb340bcd4bf?original,,0,먹는중인데 존맛탱입미다 ㄹㅇ
5434663,"진짜 진짜 맛있음요 ,,  
기본메뉴로 해물탕 나오는데 해장하는 느낌 + 직원 분이 직접 잘라주시고 먹는 법 설명해주시는데 엄청 친절하세요  짱 다음에 또 오고싶은 맛이애오ㅠㅜ 
",5,김하연,https://p.kakaocdn.net/th/talkp/woWwa2FYgn/HExFVYCNOMcRBEhc8FfTy0/rhc42v_640x640_s.jpg,S,1,0,1870821389,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/13ca5042c64d48f92d5f2c923284bc65c53811f5?original', 'near': False}]",{},,1,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2022.05.01.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/13ca5042c64d48f92d5f2c923284bc65c53811f5?original,,0,진짜 진짜 맛있음요   기본메뉴로 해물탕 나오는데 해장하는 느낌  직원 분이 직접 잘라주시고 먹는 법 설명해주시는데 엄청 친절하세요  짱 다음에 또 오고싶은 맛이애오ㅠㅜ 
5429916,웨이팅 했지만 웨이팅 할만한 집 ㅇㅅ,5,원식,http://k.kakaocdn.net/dn/bZ7biT/btqwYFw8No4/1s1xx9XOmGOfibJwpTqjr0/img_640x640.jpg,S,1,0,1318443078,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/59d1f59e4d8921b254565872330f79cd41806dd4?original', 'near': False}]",{},,2,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2022.04.30.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/59d1f59e4d8921b254565872330f79cd41806dd4?original,,0,웨이팅 했지만 웨이팅 할만한 집 ㅇㅅ
5428999,너무 너무 맛있어서 자주 오는집!!! ,5,0——0,http://t1.daumcdn.net/local/kakaomapPhoto/profile/5c856f3b3f91bed497360aa614c0fe25eb8e85a0?original,S,1,0,784994167,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/2ea26879afba857a5159c0a65b17fd7ec097ca24?original', 'near': False}]",{},,2,5.0,False,"{'nowLevel': 2, 'badge': '01'}",2022.04.30.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/2ea26879afba857a5159c0a65b17fd7ec097ca24?original,,0,너무 너무 맛있어서 자주 오는집 
5428843,전부터 찜해놨다가 드뎌 왔다 존맛,5,밈,,S,1,0,771518907,"[{'url': 'http://t1.daumcdn.net/local/kakaomapPhoto/review/738c2504b27b061534c18c2e5734b63b62f861fb?original', 'near': False}]",{},,2,5.0,False,"{'nowLevel': 3, 'badge': '01'}",2022.04.30.,False,False,False,False,http://t1.daumcdn.net/local/kakaomapPhoto/review/738c2504b27b061534c18c2e5734b63b62f861fb?original,,0,전부터 찜해놨다가 드뎌 왔다 존맛
